RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
496556,2020,Tabasco,27,7,Mujeres,22955
496557,2020,Tabasco,27,8,Hombres,24095
496558,2020,Tabasco,27,8,Mujeres,22881
496559,2020,Tabasco,27,9,Hombres,23962
496560,2020,Tabasco,27,9,Mujeres,22799
496561,2020,Tabasco,27,10,Hombres,23807
496562,2020,Tabasco,27,10,Mujeres,22698
496563,2020,Tabasco,27,11,Hombres,23647
496564,2020,Tabasco,27,11,Mujeres,22588
496565,2020,Tabasco,27,12,Hombres,23475
496566,2020,Tabasco,27,12,Mujeres,22483
496567,2020,Tabasco,27,13,Hombres,23307
496568,2020,Tabasco,27,13,Mujeres,22372
496569,2020,Tabasco,27,14,Hombres,23160
496570,2020,Tabasco,27,14,Mujeres,22289
496571,2020,Tabasco,27,15,Hombres,22986
496572,2020,Tabasco,27,15,Mujeres,22207
496573,2020,Tabasco,27,16,Hombres,22738
496574,2020,Tabasco,27,16,Mujeres,22069
496575,2020,Tabasco,27,17,Hombres,22446
496576,2020,Tabasco,27,17,Mujeres,21900
496577,2020,Tabasco,27,18,Hombres,22171
496578,2020,Tabasco,27,18,Mujeres,21752
496579,2020,Tabasco,27,19,Hombres,21935
496580,2020,Tabasco,27,19,Mujeres,21633
496581,2020,Tabasco,27,20,Hombres,21750
496582,2020,Tabasco,27,20,Mujeres,21546
496583,2020,Tabasco,27,21,Hombres,21629
496584,2020,Tabasco,27,21,Mujeres,21484
496585,2020,Tabasco,27,22,Hombres,21555
496586,2020,Tabasco,27,22,Mujeres,21459
496587,2020,Tabasco,27,23,Hombres,21513
496588,2020,Tabasco,27,23,Mujeres,21489
496589,2020,Tabasco,27,24,Hombres,21506
496590,2020,Tabasco,27,24,Mujeres,21563
496591,2020,Tabasco,27,25,Hombres,21529
496592,2020,Tabasco,27,25,Mujeres,21661
496593,2020,Tabasco,27,26,Hombres,21519
496594,2020,Tabasco,27,26,Mujeres,21729
496595,2020,Tabasco,27,27,Hombres,21435
496596,2020,Tabasco,27,27,Mujeres,21745
496597,2020,Tabasco,27,28,Hombres,21267
496598,2020,Tabasco,27,28,Mujeres,21725
496599,2020,Tabasco,27,29,Hombres,20979
496600,2020,Tabasco,27,29,Mujeres,21635
496601,2020,Tabasco,27,30,Hombres,20610
496602,2020,Tabasco,27,30,Mujeres,21487
496603,2020,Tabasco,27,31,Hombres,20233
496604,2020,Tabasco,27,31,Mujeres,21342
496605,2020,Tabasco,27,32,Hombres,19843
496606,2020,Tabasco,27,32,Mujeres,21191
496607,2020,Tabasco,27,33,Hombres,19428
496608,2020,Tabasco,27,33,Mujeres,21007
496609,2020,Tabasco,27,34,Hombres,18997
496610,2020,Tabasco,27,34,Mujeres,20793
496611,2020,Tabasco,27,35,Hombres,18552
496612,2020,Tabasco,27,35,Mujeres,20549
496613,2020,Tabasco,27,36,Hombres,18092
496614,2020,Tabasco,27,36,Mujeres,20278
496615,2020,Tabasco,27,37,Hombres,17634
496616,2020,Tabasco,27,37,Mujeres,19988
496617,2020,Tabasco,27,38,Hombres,17196
496618,2020,Tabasco,27,38,Mujeres,19681
496619,2020,Tabasco,27,39,Hombres,16794
496620,2020,Tabasco,27,39,Mujeres,19360
496621,2020,Tabasco,27,40,Hombres,16442
496622,2020,Tabasco,27,40,Mujeres,19039
496623,2020,Tabasco,27,41,Hombres,16150
496624,2020,Tabasco,27,41,Mujeres,18722
496625,2020,Tabasco,27,42,Hombres,15917
496626,2020,Tabasco,27,42,Mujeres,18412
496627,2020,Tabasco,27,43,Hombres,15740
496628,2020,Tabasco,27,43,Mujeres,18113
496629,2020,Tabasco,27,44,Hombres,15608
496630,2020,Tabasco,27,44,Mujeres,17816
496631,2020,Tabasco,27,45,Hombres,15458
496632,2020,Tabasco,27,45,Mujeres,17464
496633,2020,Tabasco,27,46,Hombres,15251
496634,2020,Tabasco,27,46,Mujeres,17031
496635,2020,Tabasco,27,47,Hombres,14989
496636,2020,Tabasco,27,47,Mujeres,16548
496637,2020,Tabasco,27,48,Hombres,14665
496638,2020,Tabasco,27,48,Mujeres,16017
496639,2020,Tabasco,27,49,Hombres,14289
496640,2020,Tabasco,27,49,Mujeres,15453
496641,2020,Tabasco,27,50,Hombres,13881
496642,2020,Tabasco,27,50,Mujeres,14877
496643,2020,Tabasco,27,51,Hombres,13458
496644,2020,Tabasco,27,51,Mujeres,14296
496645,2020,Tabasco,27,52,Hombres,13022
496646,2020,Tabasco,27,52,Mujeres,13725
496647,2020,Tabasco,27,53,Hombres,12586
496648,2020,Tabasco,27,53,Mujeres,13174
496649,2020,Tabasco,27,54,Hombres,12161
496650,2020,Tabasco,27,54,Mujeres,12653
496651,2020,Tabasco,27,55,Hombres,11741
496652,2020,Tabasco,27,55,Mujeres,12161
496653,2020,Tabasco,27,56,Hombres,11317
496654,2020,Tabasco,27,56,Mujeres,11689
496655,2020,Tabasco,27,57,Hombres,10888
496656,2020,Tabasco,27,57,Mujeres,11232
496657,2020,Tabasco,27,58,Hombres,10450
496658,2020,Tabasco,27,58,Mujeres,10783
496659,2020,Tabasco,27,59,Hombres,9998
496660,2020,Tabasco,27,59,Mujeres,10332
496661,2020,Tabasco,27,60,Hombres,9525
496662,2020,Tabasco,27,60,Mujeres,9876
496663,2020,Tabasco,27,61,Hombres,9033
496664,2020,Tabasco,27,61,Mujeres,9410
496665,2020,Tabasco,27,62,Hombres,8527
496666,2020,Tabasco,27,62,Mujeres,8934
496667,2020,Tabasco,27,63,Hombres,8020
496668,2020,Tabasco,27,63,Mujeres,8457
496669,2020,Tabasco,27,64,Hombres,7517
496670,2020,Tabasco,27,64,Mujeres,7987
496671,2020,Tabasco,27,65,Hombres,7024
496672,2020,Tabasco,27,65,Mujeres,7524
496673,2020,Tabasco,27,66,Hombres,6542
496674,2020,Tabasco,27,66,Mujeres,7068
496675,2020,Tabasco,27,67,Hombres,6079
496676,2020,Tabasco,27,67,Mujeres,6616
496677,2020,Tabasco,27,68,Hombres,5633
496678,2020,Tabasco,27,68,Mujeres,6174
496679,2020,Tabasco,27,69,Hombres,5198
496680,2020,Tabasco,27,69,Mujeres,5742
496681,2020,Tabasco,27,70,Hombres,4820
496682,2020,Tabasco,27,70,Mujeres,5363
496683,2020,Tabasco,27,71,Hombres,4481
496684,2020,Tabasco,27,71,Mujeres,5012
496685,2020,Tabasco,27,72,Hombres,4143
496686,2020,Tabasco,27,72,Mujeres,4649
496687,2020,Tabasco,27,73,Hombres,3823
496688,2020,Tabasco,27,73,Mujeres,4304
496689,2020,Tabasco,27,74,Hombres,3522
496690,2020,Tabasco,27,74,Mujeres,3977
496691,2020,Tabasco,27,75,Hombres,3240
496692,2020,Tabasco,27,75,Mujeres,3670
496693,2020,Tabasco,27,76,Hombres,2973
496694,2020,Tabasco,27,76,Mujeres,3380
496695,2020,Tabasco,27,77,Hombres,2720
496696,2020,Tabasco,27,77,Mujeres,3104
496697,2020,Tabasco,27,78,Hombres,2489
496698,2020,Tabasco,27,78,Mujeres,2847
496699,2020,Tabasco,27,79,Hombres,2270
496700,2020,Tabasco,27,79,Mujeres,2606
496701,2020,Tabasco,27,80,Hombres,2058
496702,2020,Tabasco,27,80,Mujeres,2370
496703,2020,Tabasco,27,81,Hombres,1855
496704,2020,Tabasco,27,81,Mujeres,2144
496705,2020,Tabasco,27,82,Hombres,1665
496706,2020,Tabasco,27,82,Mujeres,1932
496707,2020,Tabasco,27,83,Hombres,1489
496708,2020,Tabasco,27,83,Mujeres,1732
496709,2020,Tabasco,27,84,Hombres,1323
496710,2020,Tabasco,27,84,Mujeres,1544
496711,2020,Tabasco,27,85,Hombres,1168
496712,2020,Tabasco,27,85,Mujeres,1370
496713,2020,Tabasco,27,86,Hombres,1023
496714,2020,Tabasco,27,86,Mujeres,1207
496715,2020,Tabasco,27,87,Hombres,888
496716,2020,Tabasco,27,87,Mujeres,1056
496717,2020,Tabasco,27,88,Hombres,763
496718,2020,Tabasco,27,88,Mujeres,916
496719,2020,Tabasco,27,89,Hombres,646
496720,2020,Tabasco,27,89,Mujeres,784
496721,2020,Tabasco,27,90,Hombres,538
496722,2020,Tabasco,27,90,Mujeres,662
496723,2020,Tabasco,27,91,Hombres,441
496724,2020,Tabasco,27,91,Mujeres,550
496725,2020,Tabasco,27,92,Hombres,356
496726,2020,Tabasco,27,92,Mujeres,453
496727,2020,Tabasco,27,93,Hombres,282
496728,2020,Tabasco,27,93,Mujeres,367
496729,2020,Tabasco,27,94,Hombres,220
496730,2020,Tabasco,27,94,Mujeres,293
496731,2020,Tabasco,27,95,Hombres,170
496732,2020,Tabasco,27,95,Mujeres,231
496733,2020,Tabasco,27,96,Hombres,128
496734,2020,Tabasco,27,96,Mujeres,178
496735,2020,Tabasco,27,97,Hombres,94
496736,2020,Tabasco,27,97,Mujeres,135
496737,2020,Tabasco,27,98,Hombres,68
496738,2020,Tabasco,27,98,Mujeres,99
496739,2020,Tabasco,27,99,Hombres,48
496740,2020,Tabasco,27,99,Mujeres,71
496741,2020,Tabasco,27,100,Hombres,33
496742,2020,Tabasco,27,100,Mujeres,50
496743,2020,Tabasco,27,101,Hombres,22
496744,2020,Tabasco,27,101,Mujeres,34
496745,2020,Tabasco,27,102,Hombres,14
496746,2020,Tabasco,27,102,Mujeres,22
496747,2020,Tabasco,27,103,Hombres,8
496748,2020,Tabasco,27,103,Mujeres,14
496749,2020,Tabasco,27,104,Hombres,5
496750,2020,Tabasco,27,104,Mujeres,8
496751,2020,Tabasco,27,105,Hombres,3
496752,2020,Tabasco,27,105,Mujeres,5
496753,2020,Tabasco,27,106,Hombres,2
496754,2020,Tabasco,27,106,Mujeres,3
496755,2020,Tabasco,27,107,Hombres,1
496756,2020,Tabasco,27,107,Mujeres,2
496757,2020,Tabasco,27,108,Hombres,0
496758,2020,Tabasco,27,108,Mujeres,1
496759,2020,Tabasco,27,109,Hombres,0
496760,2020,Tabasco,27,109,Mujeres,0
514361,2020,Tamaulipas,28,0,Hombres,31725
514362,2020,Tamaulipas,28,0,Mujeres,30570
514363,2020,Tamaulipas,28,1,Hombres,31705
514364,2020,Tamaulipas,28,1,Mujeres,30559
514365,2020,Tamaulipas,28,2,Hombres,31743
514366,2020,Tamaulipas,28,2,Mujeres,30597
514367,2020,Tamaulipas,28,3,Hombres,31808
514368,2020,Tamaulipas,28,3,Mujeres,30656
514369,2020,Tamaulipas,28,4,Hombres,31787
514370,2020,Tamaulipas,28,4,Mujeres,30727
514371,2020,Tamaulipas,28,5,Hombres,31763
514372,2020,Tamaulipas,28,5,Mujeres,30821
514373,2020,Tamaulipas,28,6,Hombres,31871
514374,2020,Tamaulipas,28,6,Mujeres,30966
514375,2020,Tamaulipas,28,7,Hombres,31950
514376,2020,Tamaulipas,28,7,Mujeres,31042
514377,2020,Tamaulipas,28,8,Hombres,32021
514378,2020,Tamaulipas,28,8,Mujeres,31076
514379,2020,Tamaulipas,28,9,Hombres,32064
514380,2020,Tamaulipas,28,9,Mujeres,31077
514381,2020,Tamaulipas,28,10,Hombres,32115
514382,2020,Tamaulipas,28,10,Mujeres,31064
514383,2020,Tamaulipas,28,11,Hombres,32180
514384,2020,Tamaulipas,28,11,Mujeres,31062
514385,2020,Tamaulipas,28,12,Hombres,32224
514386,2020,Tamaulipas,28,12,Mujeres,31043
514387,2020,Tamaulipas,28,13,Hombres,32263
514388,2020,Tamaulipas,28,13,Mujeres,30995
514389,2020,Tamaulipas,28,14,Hombres,32303
514390,2020,Tamaulipas,28,14,Mujeres,30941
514391,2020,Tamaulipas,28,15,Hombres,32294
514392,2020,Tamaulipas,28,15,Mujeres,30851
514393,2020,Tamaulipas,28,16,Hombres,32165
514394,2020,Tamaulipas,28,16,Mujeres,30667
514395,2020,Tamaulipas,28,17,Hombres,31922
514396,2020,Tamaulipas,28,17,Mujeres,30415
514397,2020,Tamaulipas,28,18,Hombres,31650
514398,2020,Tamaulipas,28,18,Mujeres,30173
514399,2020,Tamaulipas,28,19,Hombres,31363
514400,2020,Tamaulipas,28,19,Mujeres,29937
514401,2020,Tamaulipas,28,20,Hombres,31047
514402,2020,Tamaulipas,28,20,Mujeres,29656
514403,2020,Tamaulipas,28,21,Hombres,30742
514404,2020,Tamaulipas,28,21,Mujeres,29351
514405,2020,Tamaulipas,28,22,Hombres,30471
514406,2020,Tamaulipas,28,22,Mujeres,29092
514407,2020,Tamaulipas,28,23,Hombres,30223
514408,2020,Tamaulipas,28,23,Mujeres,28908
514409,2020,Tamaulipas,28,24,Hombres,30022
514410,2020,Tamaulipas,28,24,Mujeres,28806
514411,2020,Tamaulipas,28,25,Hombres,29849
514412,2020,Tamaulipas,28,25,Mujeres,28727
514413,2020,Tamaulipas,28,26,Hombres,29617
514414,2020,Tamaulipas,28,26,Mujeres,28586
514415,2020,Tamaulipas,28,27,Hombres,29297
514416,2020,Tamaulipas,28,27,Mujeres,28389
514417,2020,Tamaulipas,28,28,Hombres,28883
514418,2020,Tamaulipas,28,28,Mujeres,28166
514419,2020,Tamaulipas,28,29,Hombres,28358
514420,2020,Tamaulipas,28,29,Mujeres,27900
514421,2020,Tamaulipas,28,30,Hombres,27776
514422,2020,Tamaulipas,28,30,Mujeres,27632
514423,2020,Tamaulipas,28,31,Hombres,27231
514424,2020,Tamaulipas,28,31,Mujeres,27416
514425,2020,Tamaulipas,28,32,Hombres,26714
514426,2020,Tamaulipas,28,32,Mujeres,27222
514427,2020,Tamaulipas,28,33,Hombres,26200
514428,2020,Tamaulipas,28,33,Mujeres,27015
514429,2020,Tamaulipas,28,34,Hombres,25711
514430,2020,Tamaulipas,28,34,Mujeres,26803
514431,2020,Tamaulipas,28,35,Hombres,25255
514432,2020,Tamaulipas,28,35,Mujeres,26608
514433,2020,Tamaulipas,28,36,Hombres,24821
514434,2020,Tamaulipas,28,36,Mujeres,26427
514435,2020,Tamaulipas,28,37,Hombres,24409
514436,2020,Tamaulipas,28,37,Mujeres,26258
514437,2020,Tamaulipas,28,38,Hombres,24042
514438,2020,Tamaulipas,28,38,Mujeres,26102
514439,2020,Tamaulipas,28,39,Hombres,23729
514440,2020,Tamaulipas,28,39,Mujeres,25946
514441,2020,Tamaulipas,28,40,Hombres,23491
514442,2020,Tamaulipas,28,40,Mujeres,25801
514443,2020,Tamaulipas,28,41,Hombres,23340
514444,2020,Tamaulipas,28,41,Mujeres,25680
514445,2020,Tamaulipas,28,42,Hombres,23268
514446,2020,Tamaulipas,28,42,Mujeres,25578
514447,2020,Tamaulipas,28,43,Hombres,23265
514448,2020,Tamaulipas,28,43,Mujeres,25492
514449,2020,Tamaulipas,28,44,Hombres,23310
514450,2020,Tamaulipas,28,44,Mujeres,25410
514451,2020,Tamaulipas,28,45,Hombres,23298
514452,2020,Tamaulipas,28,45,Mujeres,25240
514453,2020,Tamaulipas,28,46,Hombres,23170
514454,2020,Tamaulipas,28,46,Mujeres,24938
514455,2020,Tamaulipas,28,47,Hombres,22934
514456,2020,Tamaulipas,28,47,Mujeres,24536
514457,2020,Tamaulipas,28,48,Hombres,22579
514458,2020,Tamaulipas,28,48,Mujeres,24032
514459,2020,Tamaulipas,28,49,Hombres,22110
514460,2020,Tamaulipas,28,49,Mujeres,23445
514461,2020,Tamaulipas,28,50,Hombres,21569
514462,2020,Tamaulipas,28,50,Mujeres,22807
514463,2020,Tamaulipas,28,51,Hombres,20986
514464,2020,Tamaulipas,28,51,Mujeres,22133
514465,2020,Tamaulipas,28,52,Hombres,20361
514466,2020,Tamaulipas,28,52,Mujeres,21436
514467,2020,Tamaulipas,28,53,Hombres,19721
514468,2020,Tamaulipas,28,53,Mujeres,20741
514469,2020,Tamaulipas,28,54,Hombres,19076
514470,2020,Tamaulipas,28,54,Mujeres,20058
514471,2020,Tamaulipas,28,55,Hombres,18421
514472,2020,Tamaulipas,28,55,Mujeres,19388
514473,2020,Tamaulipas,28,56,Hombres,17754
514474,2020,Tamaulipas,28,56,Mujeres,18724
514475,2020,Tamaulipas,28,57,Hombres,17070
514476,2020,Tamaulipas,28,57,Mujeres,18058
514477,2020,Tamaulipas,28,58,Hombres,16366
514478,2020,Tamaulipas,28,58,Mujeres,17385
514479,2020,Tamaulipas,28,59,Hombres,15637
514480,2020,Tamaulipas,28,59,Mujeres,16690
514481,2020,Tamaulipas,28,60,Hombres,14885
514482,2020,Tamaulipas,28,60,Mujeres,15970
514483,2020,Tamaulipas,28,61,Hombres,14113
514484,2020,Tamaulipas,28,61,Mujeres,15231
514485,2020,Tamaulipas,28,62,Hombres,13324
514486,2020,Tamaulipas,28,62,Mujeres,14479
514487,2020,Tamaulipas,28,63,Hombres,12528
514488,2020,Tamaulipas,28,63,Mujeres,13721
514489,2020,Tamaulipas,28,64,Hombres,11740
514490,2020,Tamaulipas,28,64,Mujeres,12966
514491,2020,Tamaulipas,28,65,Hombres,10970
514492,2020,Tamaulipas,28,65,Mujeres,12225
514493,2020,Tamaulipas,28,66,Hombres,10218
514494,2020,Tamaulipas,28,66,Mujeres,11504
514495,2020,Tamaulipas,28,67,Hombres,9501
514496,2020,Tamaulipas,28,67,Mujeres,10796
514497,2020,Tamaulipas,28,68,Hombres,8818
514498,2020,Tamaulipas,28,68,Mujeres,10105
514499,2020,Tamaulipas,28,69,Hombres,8154
514500,2020,Tamaulipas,28,69,Mujeres,9435
514501,2020,Tamaulipas,28,70,Hombres,7582
514502,2020,Tamaulipas,28,70,Mujeres,8853
514503,2020,Tamaulipas,28,71,Hombres,7072
514504,2020,Tamaulipas,28,71,Mujeres,8323
514505,2020,Tamaulipas,28,72,Hombres,6568
514506,2020,Tamaulipas,28,72,Mujeres,7779
514507,2020,Tamaulipas,28,73,Hombres,6093
514508,2020,Tamaulipas,28,73,Mujeres,7263
514509,2020,Tamaulipas,28,74,Hombres,5646
514510,2020,Tamaulipas,28,74,Mujeres,6774
514511,2020,Tamaulipas,28,75,Hombres,5223
514512,2020,Tamaulipas,28,75,Mujeres,6312
514513,2020,Tamaulipas,28,76,Hombres,4820
514514,2020,Tamaulipas,28,76,Mujeres,5868
514515,2020,Tamaulipas,28,77,Hombres,4434
514516,2020,Tamaulipas,28,77,Mujeres,5443
514517,2020,Tamaulipas,28,78,Hombres,4074
514518,2020,Tamaulipas,28,78,Mujeres,5051
514519,2020,Tamaulipas,28,79,Hombres,3730
514520,2020,Tamaulipas,28,79,Mujeres,4669
514521,2020,Tamaulipas,28,80,Hombres,3390
514522,2020,Tamaulipas,28,80,Mujeres,4291
514523,2020,Tamaulipas,28,81,Hombres,3060
514524,2020,Tamaulipas,28,81,Mujeres,3924
514525,2020,Tamaulipas,28,82,Hombres,2746
514526,2020,Tamaulipas,28,82,Mujeres,3573
514527,2020,Tamaulipas,28,83,Hombres,2453
514528,2020,Tamaulipas,28,83,Mujeres,3242
514529,2020,Tamaulipas,28,84,Hombres,2175
514530,2020,Tamaulipas,28,84,Mujeres,2923
514531,2020,Tamaulipas,28,85,Hombres,1914
514532,2020,Tamaulipas,28,85,Mujeres,2617
514533,2020,Tamaulipas,28,86,Hombres,1672
514534,2020,Tamaulipas,28,86,Mujeres,2327
514535,2020,Tamaulipas,28,87,Hombres,1448
514536,2020,Tamaulipas,28,87,Mujeres,2050
514537,2020,Tamaulipas,28,88,Hombres,1243
514538,2020,Tamaulipas,28,88,Mujeres,1785
514539,2020,Tamaulipas,28,89,Hombres,1051
514540,2020,Tamaulipas,28,89,Mujeres,1536
514541,2020,Tamaulipas,28,90,Hombres,876
514542,2020,Tamaulipas,28,90,Mujeres,1303
514543,2020,Tamaulipas,28,91,Hombres,717
514544,2020,Tamaulipas,28,91,Mujeres,1085
514545,2020,Tamaulipas,28,92,Hombres,578
514546,2020,Tamaulipas,28,92,Mujeres,891
514547,2020,Tamaulipas,28,93,Hombres,459
514548,2020,Tamaulipas,28,93,Mujeres,719
514549,2020,Tamaulipas,28,94,Hombres,359
514550,2020,Tamaulipas,28,94,Mujeres,569
514551,2020,Tamaulipas,28,95,Hombres,276
514552,2020,Tamaulipas,28,95,Mujeres,442
514553,2020,Tamaulipas,28,96,Hombres,208
514554,2020,Tamaulipas,28,96,Mujeres,336
514555,2020,Tamaulipas,28,97,Hombres,153
514556,2020,Tamaulipas,28,97,Mujeres,248
514557,2020,Tamaulipas,28,98,Hombres,110
514558,2020,Tamaulipas,28,98,Mujeres,179
514559,2020,Tamaulipas,28,99,Hombres,76
514560,2020,Tamaulipas,28,99,Mujeres,125
514561,2020,Tamaulipas,28,100,Hombres,52
514562,2020,Tamaulipas,28,100,Mujeres,84
514563,2020,Tamaulipas,28,101,Hombres,34
514564,2020,Tamaulipas,28,101,Mujeres,55
514565,2020,Tamaulipas,28,102,Hombres,21
514566,2020,Tamaulipas,28,102,Mujeres,35
514567,2020,Tamaulipas,28,103,Hombres,13
514568,2020,Tamaulipas,28,103,Mujeres,21
514569,2020,Tamaulipas,28,104,Hombres,7
514570,2020,Tamaulipas,28,104,Mujeres,12
514571,2020,Tamaulipas,28,105,Hombres,4
514572,2020,Tamaulipas,28,105,Mujeres,6
514573,2020,Tamaulipas,28,106,Hombres,2
514574,2020,Tamaulipas,28,106,Mujeres,3
514575,2020,Tamaulipas,28,107,Hombres,1
514576,2020,Tamaulipas,28,107,Mujeres,2
514577,2020,Tamaulipas,28,108,Hombres,0
514578,2020,Tamaulipas,28,108,Mujeres,1
514579,2020,Tamaulipas,28,109,Hombres,0
514580,2020,Tamaulipas,28,109,Mujeres,0
532181,2020,Tlaxcala,29,0,Hombres,12132
532182,2020,Tlaxcala,29,0,Mujeres,11689
532183,2020,Tlaxcala,29,1,Hombres,12215
532184,2020,Tlaxcala,29,1,Mujeres,11760
532185,2020,Tlaxcala,29,2,Hombres,12322
532186,2020,Tlaxcala,29,2,Mujeres,11847
532187,2020,Tlaxcala,29,3,Hombres,12434
532188,2020,Tlaxcala,29,3,Mujeres,11935
532189,2020,Tlaxcala,29,4,Hombres,12453
532190,2020,Tlaxcala,29,4,Mujeres,11908
532191,2020,Tlaxcala,29,5,Hombres,12433
532192,2020,Tlaxcala,29,5,Mujeres,11852
532193,2020,Tlaxcala,29,6,Hombres,12462
532194,2020,Tlaxcala,29,6,Mujeres,11884
532195,2020,Tlaxcala,29,7,Hombres,12494
532196,2020,Tlaxcala,29,7,Mujeres,11920
532197,2020,Tlaxcala,29,8,Hombres,12530
532198,2020,Tlaxcala,29,8,Mujeres,11960
532199,2020,Tlaxcala,29,9,Hombres,12566
532200,2020,Tlaxcala,29,9,Mujeres,12007
532201,2020,Tlaxcala,29,10,Hombres,12610
532202,2020,Tlaxcala,29,10,Mujeres,12058
532203,2020,Tlaxcala,29,11,Hombres,12651
532204,2020,Tlaxcala,29,11,Mujeres,12111
532205,2020,Tlaxcala,29,12,Hombres,12686
532206,2020,Tlaxcala,29,12,Mujeres,12162
532207,2020,Tlaxcala,29,13,Hombres,12720
532208,2020,Tlaxcala,29,13,Mujeres,12202
532209,2020,Tlaxcala,29,14,Hombres,12761
532210,2020,Tlaxcala,29,14,Mujeres,12248
532211,2020,Tlaxcala,29,15,Hombres,12776
532212,2020,Tlaxcala,29,15,Mujeres,12283
532213,2020,Tlaxcala,29,16,Hombres,12727
532214,2020,Tlaxcala,29,16,Mujeres,12269
532215,2020,Tlaxcala,29,17,Hombres,12626
532216,2020,Tlaxcala,29,17,Mujeres,12217
532217,2020,Tlaxcala,29,18,Hombres,12504
532218,2020,Tlaxcala,29,18,Mujeres,12157
532219,2020,Tlaxcala,29,19,Hombres,12381
532220,2020,Tlaxcala,29,19,Mujeres,12095
532221,2020,Tlaxcala,29,20,Hombres,12267
532222,2020,Tlaxcala,29,20,Mujeres,12026
532223,2020,Tlaxcala,29,21,Hombres,12170
532224,2020,Tlaxcala,29,21,Mujeres,11957
532225,2020,Tlaxcala,29,22,Hombres,12084
532226,2020,Tlaxcala,29,22,Mujeres,11899
532227,2020,Tlaxcala,29,23,Hombres,12001
532228,2020,Tlaxcala,29,23,Mujeres,11865
532229,2020,Tlaxcala,29,24,Hombres,11925
532230,2020,Tlaxcala,29,24,Mujeres,11857
532231,2020,Tlaxcala,29,25,Hombres,11864
532232,2020,Tlaxcala,29,25,Mujeres,11857
532233,2020,Tlaxcala,29,26,Hombres,11784
532234,2020,Tlaxcala,29,26,Mujeres,11836
532235,2020,Tlaxcala,29,27,Hombres,11658
532236,2020,Tlaxcala,29,27,Mujeres,11786
532237,2020,Tlaxcala,29,28,Hombres,11485
532238,2020,Tlaxcala,29,28,Mujeres,11717
532239,2020,Tlaxcala,29,29,Hombres,11250
532240,2020,Tlaxcala,29,29,Mujeres,11617
532241,2020,Tlaxcala,29,30,Hombres,10972
532242,2020,Tlaxcala,29,30,Mujeres,11489
532243,2020,Tlaxcala,29,31,Hombres,10701
532244,2020,Tlaxcala,29,31,Mujeres,11365
532245,2020,Tlaxcala,29,32,Hombres,10433
532246,2020,Tlaxcala,29,32,Mujeres,11245
532247,2020,Tlaxcala,29,33,Hombres,10161
532248,2020,Tlaxcala,29,33,Mujeres,11111
532249,2020,Tlaxcala,29,34,Hombres,9891
532250,2020,Tlaxcala,29,34,Mujeres,10970
532251,2020,Tlaxcala,29,35,Hombres,9615
532252,2020,Tlaxcala,29,35,Mujeres,10821
532253,2020,Tlaxcala,29,36,Hombres,9335
532254,2020,Tlaxcala,29,36,Mujeres,10661
532255,2020,Tlaxcala,29,37,Hombres,9066
532256,2020,Tlaxcala,29,37,Mujeres,10499
532257,2020,Tlaxcala,29,38,Hombres,8818
532258,2020,Tlaxcala,29,38,Mujeres,10338
532259,2020,Tlaxcala,29,39,Hombres,8598
532260,2020,Tlaxcala,29,39,Mujeres,10179
532261,2020,Tlaxcala,29,40,Hombres,8412
532262,2020,Tlaxcala,29,40,Mujeres,10026
532263,2020,Tlaxcala,29,41,Hombres,8260
532264,2020,Tlaxcala,29,41,Mujeres,9875
532265,2020,Tlaxcala,29,42,Hombres,8137
532266,2020,Tlaxcala,29,42,Mujeres,9732
532267,2020,Tlaxcala,29,43,Hombres,8043
532268,2020,Tlaxcala,29,43,Mujeres,9601
532269,2020,Tlaxcala,29,44,Hombres,7975
532270,2020,Tlaxcala,29,44,Mujeres,9477
532271,2020,Tlaxcala,29,45,Hombres,7903
532272,2020,Tlaxcala,29,45,Mujeres,9332
532273,2020,Tlaxcala,29,46,Hombres,7804
532274,2020,Tlaxcala,29,46,Mujeres,9149
532275,2020,Tlaxcala,29,47,Hombres,7676
532276,2020,Tlaxcala,29,47,Mujeres,8937
532277,2020,Tlaxcala,29,48,Hombres,7514
532278,2020,Tlaxcala,29,48,Mujeres,8694
532279,2020,Tlaxcala,29,49,Hombres,7325
532280,2020,Tlaxcala,29,49,Mujeres,8433
532281,2020,Tlaxcala,29,50,Hombres,7121
532282,2020,Tlaxcala,29,50,Mujeres,8166
532283,2020,Tlaxcala,29,51,Hombres,6910
532284,2020,Tlaxcala,29,51,Mujeres,7894
532285,2020,Tlaxcala,29,52,Hombres,6693
532286,2020,Tlaxcala,29,52,Mujeres,7622
532287,2020,Tlaxcala,29,53,Hombres,6476
532288,2020,Tlaxcala,29,53,Mujeres,7355
532289,2020,Tlaxcala,29,54,Hombres,6264
532290,2020,Tlaxcala,29,54,Mujeres,7096
532291,2020,Tlaxcala,29,55,Hombres,6054
532292,2020,Tlaxcala,29,55,Mujeres,6844
532293,2020,Tlaxcala,29,56,Hombres,5845
532294,2020,Tlaxcala,29,56,Mujeres,6595
532295,2020,Tlaxcala,29,57,Hombres,5629
532296,2020,Tlaxcala,29,57,Mujeres,6345
532297,2020,Tlaxcala,29,58,Hombres,5408
532298,2020,Tlaxcala,29,58,Mujeres,6092
532299,2020,Tlaxcala,29,59,Hombres,5179
532300,2020,Tlaxcala,29,59,Mujeres,5834
