ENTIDAD_RES,FECHA_INGRESO,confirmados,fecha_ingreso,ENTIDAD,CLAVE_ENTIDAD
2,2020-10-13,134,2020-10-13,Baja California,2
2,2020-10-14,131,2020-10-14,Baja California,2
2,2020-10-15,122,2020-10-15,Baja California,2
2,2020-10-16,89,2020-10-16,Baja California,2
2,2020-10-17,46,2020-10-17,Baja California,2
2,2020-10-18,49,2020-10-18,Baja California,2
2,2020-10-19,151,2020-10-19,Baja California,2
2,2020-10-20,140,2020-10-20,Baja California,2
2,2020-10-21,143,2020-10-21,Baja California,2
2,2020-10-22,133,2020-10-22,Baja California,2
2,2020-10-23,146,2020-10-23,Baja California,2
2,2020-10-24,45,2020-10-24,Baja California,2
2,2020-10-25,38,2020-10-25,Baja California,2
2,2020-10-26,161,2020-10-26,Baja California,2
2,2020-10-27,123,2020-10-27,Baja California,2
2,2020-10-28,117,2020-10-28,Baja California,2
2,2020-10-29,88,2020-10-29,Baja California,2
2,2020-10-30,93,2020-10-30,Baja California,2
2,2020-10-31,50,2020-10-31,Baja California,2
2,2020-11-01,43,2020-11-01,Baja California,2
2,2020-11-02,147,2020-11-02,Baja California,2
2,2020-11-03,130,2020-11-03,Baja California,2
2,2020-11-04,144,2020-11-04,Baja California,2
2,2020-11-05,98,2020-11-05,Baja California,2
2,2020-11-06,113,2020-11-06,Baja California,2
2,2020-11-07,61,2020-11-07,Baja California,2
2,2020-11-08,47,2020-11-08,Baja California,2
2,2020-11-09,152,2020-11-09,Baja California,2
2,2020-11-10,100,2020-11-10,Baja California,2
2,2020-11-11,121,2020-11-11,Baja California,2
2,2020-11-12,93,2020-11-12,Baja California,2
2,2020-11-13,97,2020-11-13,Baja California,2
2,2020-11-14,67,2020-11-14,Baja California,2
2,2020-11-15,59,2020-11-15,Baja California,2
2,2020-11-16,74,2020-11-16,Baja California,2
2,2020-11-17,188,2020-11-17,Baja California,2
2,2020-11-18,221,2020-11-18,Baja California,2
2,2020-11-19,216,2020-11-19,Baja California,2
2,2020-11-20,206,2020-11-20,Baja California,2
2,2020-11-21,126,2020-11-21,Baja California,2
2,2020-11-22,100,2020-11-22,Baja California,2
2,2020-11-23,327,2020-11-23,Baja California,2
2,2020-11-24,311,2020-11-24,Baja California,2
2,2020-11-25,317,2020-11-25,Baja California,2
2,2020-11-26,301,2020-11-26,Baja California,2
2,2020-11-27,269,2020-11-27,Baja California,2
2,2020-11-28,119,2020-11-28,Baja California,2
2,2020-11-29,112,2020-11-29,Baja California,2
2,2020-11-30,326,2020-11-30,Baja California,2
2,2020-12-01,375,2020-12-01,Baja California,2
2,2020-12-02,296,2020-12-02,Baja California,2
2,2020-12-03,282,2020-12-03,Baja California,2
2,2020-12-04,265,2020-12-04,Baja California,2
2,2020-12-05,158,2020-12-05,Baja California,2
2,2020-12-06,111,2020-12-06,Baja California,2
2,2020-12-07,341,2020-12-07,Baja California,2
2,2020-12-08,365,2020-12-08,Baja California,2
2,2020-12-09,307,2020-12-09,Baja California,2
2,2020-12-10,319,2020-12-10,Baja California,2
2,2020-12-11,305,2020-12-11,Baja California,2
2,2020-12-12,149,2020-12-12,Baja California,2
2,2020-12-13,122,2020-12-13,Baja California,2
2,2020-12-14,339,2020-12-14,Baja California,2
2,2020-12-15,337,2020-12-15,Baja California,2
2,2020-12-16,318,2020-12-16,Baja California,2
2,2020-12-17,290,2020-12-17,Baja California,2
2,2020-12-18,215,2020-12-18,Baja California,2
2,2020-12-19,98,2020-12-19,Baja California,2
2,2020-12-20,128,2020-12-20,Baja California,2
2,2020-12-21,376,2020-12-21,Baja California,2
2,2020-12-22,305,2020-12-22,Baja California,2
2,2020-12-23,249,2020-12-23,Baja California,2
2,2020-12-24,166,2020-12-24,Baja California,2
2,2020-12-25,89,2020-12-25,Baja California,2
2,2020-12-26,136,2020-12-26,Baja California,2
2,2020-12-27,120,2020-12-27,Baja California,2
2,2020-12-28,346,2020-12-28,Baja California,2
2,2020-12-29,313,2020-12-29,Baja California,2
2,2020-12-30,226,2020-12-30,Baja California,2
2,2020-12-31,180,2020-12-31,Baja California,2
2,2021-01-01,103,2021-01-01,Baja California,2
2,2021-01-02,108,2021-01-02,Baja California,2
2,2021-01-03,118,2021-01-03,Baja California,2
2,2021-01-04,274,2021-01-04,Baja California,2
2,2021-01-05,332,2021-01-05,Baja California,2
2,2021-01-06,232,2021-01-06,Baja California,2
2,2021-01-07,192,2021-01-07,Baja California,2
2,2021-01-08,161,2021-01-08,Baja California,2
2,2021-01-09,80,2021-01-09,Baja California,2
2,2021-01-10,76,2021-01-10,Baja California,2
2,2021-01-11,198,2021-01-11,Baja California,2
2,2021-01-12,169,2021-01-12,Baja California,2
2,2021-01-13,172,2021-01-13,Baja California,2
2,2021-01-14,202,2021-01-14,Baja California,2
2,2021-01-15,160,2021-01-15,Baja California,2
2,2021-01-16,43,2021-01-16,Baja California,2
2,2021-01-17,25,2021-01-17,Baja California,2
3,2020-03-17,1,2020-03-17,Baja California Sur,3
3,2020-03-18,1,2020-03-18,Baja California Sur,3
3,2020-03-20,1,2020-03-20,Baja California Sur,3
3,2020-03-21,1,2020-03-21,Baja California Sur,3
3,2020-03-23,4,2020-03-23,Baja California Sur,3
3,2020-03-24,2,2020-03-24,Baja California Sur,3
3,2020-03-26,2,2020-03-26,Baja California Sur,3
3,2020-03-27,4,2020-03-27,Baja California Sur,3
3,2020-03-28,4,2020-03-28,Baja California Sur,3
3,2020-03-29,1,2020-03-29,Baja California Sur,3
3,2020-03-30,14,2020-03-30,Baja California Sur,3
3,2020-03-31,7,2020-03-31,Baja California Sur,3
3,2020-04-01,5,2020-04-01,Baja California Sur,3
3,2020-04-02,11,2020-04-02,Baja California Sur,3
3,2020-04-03,16,2020-04-03,Baja California Sur,3
3,2020-04-04,5,2020-04-04,Baja California Sur,3
3,2020-04-05,5,2020-04-05,Baja California Sur,3
3,2020-04-06,23,2020-04-06,Baja California Sur,3
3,2020-04-07,24,2020-04-07,Baja California Sur,3
3,2020-04-08,24,2020-04-08,Baja California Sur,3
3,2020-04-09,22,2020-04-09,Baja California Sur,3
3,2020-04-10,9,2020-04-10,Baja California Sur,3
3,2020-04-11,7,2020-04-11,Baja California Sur,3
3,2020-04-12,5,2020-04-12,Baja California Sur,3
3,2020-04-13,15,2020-04-13,Baja California Sur,3
3,2020-04-14,17,2020-04-14,Baja California Sur,3
3,2020-04-15,5,2020-04-15,Baja California Sur,3
3,2020-04-16,9,2020-04-16,Baja California Sur,3
3,2020-04-17,6,2020-04-17,Baja California Sur,3
3,2020-04-18,3,2020-04-18,Baja California Sur,3
3,2020-04-19,8,2020-04-19,Baja California Sur,3
3,2020-04-20,7,2020-04-20,Baja California Sur,3
3,2020-04-21,12,2020-04-21,Baja California Sur,3
3,2020-04-22,5,2020-04-22,Baja California Sur,3
3,2020-04-23,9,2020-04-23,Baja California Sur,3
3,2020-04-24,13,2020-04-24,Baja California Sur,3
3,2020-04-25,5,2020-04-25,Baja California Sur,3
3,2020-04-26,7,2020-04-26,Baja California Sur,3
3,2020-04-27,10,2020-04-27,Baja California Sur,3
3,2020-04-28,4,2020-04-28,Baja California Sur,3
3,2020-04-29,4,2020-04-29,Baja California Sur,3
3,2020-04-30,14,2020-04-30,Baja California Sur,3
3,2020-05-01,2,2020-05-01,Baja California Sur,3
3,2020-05-02,9,2020-05-02,Baja California Sur,3
3,2020-05-03,6,2020-05-03,Baja California Sur,3
3,2020-05-04,7,2020-05-04,Baja California Sur,3
3,2020-05-05,12,2020-05-05,Baja California Sur,3
3,2020-05-06,10,2020-05-06,Baja California Sur,3
3,2020-05-07,11,2020-05-07,Baja California Sur,3
3,2020-05-08,9,2020-05-08,Baja California Sur,3
3,2020-05-09,6,2020-05-09,Baja California Sur,3
3,2020-05-10,10,2020-05-10,Baja California Sur,3
3,2020-05-11,7,2020-05-11,Baja California Sur,3
3,2020-05-12,16,2020-05-12,Baja California Sur,3
3,2020-05-13,13,2020-05-13,Baja California Sur,3
3,2020-05-14,8,2020-05-14,Baja California Sur,3
3,2020-05-15,5,2020-05-15,Baja California Sur,3
3,2020-05-16,11,2020-05-16,Baja California Sur,3
3,2020-05-17,3,2020-05-17,Baja California Sur,3
3,2020-05-18,11,2020-05-18,Baja California Sur,3
3,2020-05-19,15,2020-05-19,Baja California Sur,3
3,2020-05-20,17,2020-05-20,Baja California Sur,3
3,2020-05-21,8,2020-05-21,Baja California Sur,3
3,2020-05-22,15,2020-05-22,Baja California Sur,3
3,2020-05-23,7,2020-05-23,Baja California Sur,3
3,2020-05-24,9,2020-05-24,Baja California Sur,3
3,2020-05-25,17,2020-05-25,Baja California Sur,3
3,2020-05-26,14,2020-05-26,Baja California Sur,3
3,2020-05-27,21,2020-05-27,Baja California Sur,3
3,2020-05-28,18,2020-05-28,Baja California Sur,3
3,2020-05-29,22,2020-05-29,Baja California Sur,3
3,2020-05-30,13,2020-05-30,Baja California Sur,3
3,2020-05-31,8,2020-05-31,Baja California Sur,3
3,2020-06-01,36,2020-06-01,Baja California Sur,3
3,2020-06-02,17,2020-06-02,Baja California Sur,3
3,2020-06-03,16,2020-06-03,Baja California Sur,3
3,2020-06-04,22,2020-06-04,Baja California Sur,3
3,2020-06-05,22,2020-06-05,Baja California Sur,3
3,2020-06-06,14,2020-06-06,Baja California Sur,3
3,2020-06-07,20,2020-06-07,Baja California Sur,3
3,2020-06-08,53,2020-06-08,Baja California Sur,3
3,2020-06-09,38,2020-06-09,Baja California Sur,3
3,2020-06-10,47,2020-06-10,Baja California Sur,3
3,2020-06-11,29,2020-06-11,Baja California Sur,3
3,2020-06-12,25,2020-06-12,Baja California Sur,3
3,2020-06-13,22,2020-06-13,Baja California Sur,3
3,2020-06-14,21,2020-06-14,Baja California Sur,3
3,2020-06-15,51,2020-06-15,Baja California Sur,3
3,2020-06-16,30,2020-06-16,Baja California Sur,3
3,2020-06-17,46,2020-06-17,Baja California Sur,3
3,2020-06-18,48,2020-06-18,Baja California Sur,3
3,2020-06-19,19,2020-06-19,Baja California Sur,3
3,2020-06-20,34,2020-06-20,Baja California Sur,3
3,2020-06-21,18,2020-06-21,Baja California Sur,3
3,2020-06-22,31,2020-06-22,Baja California Sur,3
3,2020-06-23,46,2020-06-23,Baja California Sur,3
3,2020-06-24,53,2020-06-24,Baja California Sur,3
3,2020-06-25,54,2020-06-25,Baja California Sur,3
3,2020-06-26,41,2020-06-26,Baja California Sur,3
3,2020-06-27,45,2020-06-27,Baja California Sur,3
3,2020-06-28,34,2020-06-28,Baja California Sur,3
3,2020-06-29,66,2020-06-29,Baja California Sur,3
3,2020-06-30,58,2020-06-30,Baja California Sur,3
3,2020-07-01,72,2020-07-01,Baja California Sur,3
3,2020-07-02,69,2020-07-02,Baja California Sur,3
3,2020-07-03,63,2020-07-03,Baja California Sur,3
3,2020-07-04,56,2020-07-04,Baja California Sur,3
3,2020-07-05,49,2020-07-05,Baja California Sur,3
3,2020-07-06,89,2020-07-06,Baja California Sur,3
3,2020-07-07,112,2020-07-07,Baja California Sur,3
3,2020-07-08,91,2020-07-08,Baja California Sur,3
3,2020-07-09,126,2020-07-09,Baja California Sur,3
3,2020-07-10,117,2020-07-10,Baja California Sur,3
3,2020-07-11,38,2020-07-11,Baja California Sur,3
3,2020-07-12,49,2020-07-12,Baja California Sur,3
3,2020-07-13,128,2020-07-13,Baja California Sur,3
3,2020-07-14,119,2020-07-14,Baja California Sur,3
3,2020-07-15,131,2020-07-15,Baja California Sur,3
3,2020-07-16,117,2020-07-16,Baja California Sur,3
3,2020-07-17,90,2020-07-17,Baja California Sur,3
3,2020-07-18,62,2020-07-18,Baja California Sur,3
3,2020-07-19,39,2020-07-19,Baja California Sur,3
3,2020-07-20,156,2020-07-20,Baja California Sur,3
3,2020-07-21,109,2020-07-21,Baja California Sur,3
3,2020-07-22,115,2020-07-22,Baja California Sur,3
3,2020-07-23,142,2020-07-23,Baja California Sur,3
3,2020-07-24,106,2020-07-24,Baja California Sur,3
3,2020-07-25,66,2020-07-25,Baja California Sur,3
3,2020-07-26,39,2020-07-26,Baja California Sur,3
3,2020-07-27,172,2020-07-27,Baja California Sur,3
3,2020-07-28,154,2020-07-28,Baja California Sur,3
3,2020-07-29,117,2020-07-29,Baja California Sur,3
3,2020-07-30,154,2020-07-30,Baja California Sur,3
3,2020-07-31,100,2020-07-31,Baja California Sur,3
3,2020-08-01,67,2020-08-01,Baja California Sur,3
3,2020-08-02,41,2020-08-02,Baja California Sur,3
3,2020-08-03,161,2020-08-03,Baja California Sur,3
3,2020-08-04,146,2020-08-04,Baja California Sur,3
3,2020-08-05,150,2020-08-05,Baja California Sur,3
3,2020-08-06,123,2020-08-06,Baja California Sur,3
3,2020-08-07,111,2020-08-07,Baja California Sur,3
3,2020-08-08,82,2020-08-08,Baja California Sur,3
3,2020-08-09,43,2020-08-09,Baja California Sur,3
3,2020-08-10,140,2020-08-10,Baja California Sur,3
3,2020-08-11,122,2020-08-11,Baja California Sur,3
3,2020-08-12,126,2020-08-12,Baja California Sur,3
3,2020-08-13,141,2020-08-13,Baja California Sur,3
3,2020-08-14,130,2020-08-14,Baja California Sur,3
3,2020-08-15,55,2020-08-15,Baja California Sur,3
3,2020-08-16,47,2020-08-16,Baja California Sur,3
3,2020-08-17,142,2020-08-17,Baja California Sur,3
3,2020-08-18,138,2020-08-18,Baja California Sur,3
3,2020-08-19,96,2020-08-19,Baja California Sur,3
3,2020-08-20,35,2020-08-20,Baja California Sur,3
3,2020-08-21,78,2020-08-21,Baja California Sur,3
3,2020-08-22,75,2020-08-22,Baja California Sur,3
3,2020-08-23,49,2020-08-23,Baja California Sur,3
3,2020-08-24,142,2020-08-24,Baja California Sur,3
3,2020-08-25,99,2020-08-25,Baja California Sur,3
3,2020-08-26,106,2020-08-26,Baja California Sur,3
3,2020-08-27,121,2020-08-27,Baja California Sur,3
3,2020-08-28,68,2020-08-28,Baja California Sur,3
3,2020-08-29,52,2020-08-29,Baja California Sur,3
3,2020-08-30,62,2020-08-30,Baja California Sur,3
3,2020-08-31,129,2020-08-31,Baja California Sur,3
3,2020-09-01,117,2020-09-01,Baja California Sur,3
3,2020-09-02,133,2020-09-02,Baja California Sur,3
3,2020-09-03,114,2020-09-03,Baja California Sur,3
3,2020-09-04,103,2020-09-04,Baja California Sur,3
3,2020-09-05,58,2020-09-05,Baja California Sur,3
3,2020-09-06,39,2020-09-06,Baja California Sur,3
3,2020-09-07,136,2020-09-07,Baja California Sur,3
3,2020-09-08,126,2020-09-08,Baja California Sur,3
3,2020-09-09,104,2020-09-09,Baja California Sur,3
3,2020-09-10,84,2020-09-10,Baja California Sur,3
3,2020-09-11,93,2020-09-11,Baja California Sur,3
3,2020-09-12,65,2020-09-12,Baja California Sur,3
3,2020-09-13,28,2020-09-13,Baja California Sur,3
3,2020-09-14,99,2020-09-14,Baja California Sur,3
3,2020-09-15,91,2020-09-15,Baja California Sur,3
3,2020-09-16,55,2020-09-16,Baja California Sur,3
3,2020-09-17,88,2020-09-17,Baja California Sur,3
3,2020-09-18,114,2020-09-18,Baja California Sur,3
3,2020-09-19,64,2020-09-19,Baja California Sur,3
3,2020-09-20,19,2020-09-20,Baja California Sur,3
3,2020-09-21,107,2020-09-21,Baja California Sur,3
3,2020-09-22,84,2020-09-22,Baja California Sur,3
3,2020-09-23,84,2020-09-23,Baja California Sur,3
3,2020-09-24,82,2020-09-24,Baja California Sur,3
3,2020-09-25,92,2020-09-25,Baja California Sur,3
3,2020-09-26,57,2020-09-26,Baja California Sur,3
3,2020-09-27,19,2020-09-27,Baja California Sur,3
3,2020-09-28,94,2020-09-28,Baja California Sur,3
3,2020-09-29,98,2020-09-29,Baja California Sur,3
3,2020-09-30,79,2020-09-30,Baja California Sur,3
3,2020-10-01,84,2020-10-01,Baja California Sur,3
3,2020-10-02,71,2020-10-02,Baja California Sur,3
3,2020-10-03,42,2020-10-03,Baja California Sur,3
3,2020-10-04,28,2020-10-04,Baja California Sur,3
3,2020-10-05,100,2020-10-05,Baja California Sur,3
3,2020-10-06,80,2020-10-06,Baja California Sur,3
3,2020-10-07,69,2020-10-07,Baja California Sur,3
3,2020-10-08,89,2020-10-08,Baja California Sur,3
3,2020-10-09,94,2020-10-09,Baja California Sur,3
3,2020-10-10,48,2020-10-10,Baja California Sur,3
3,2020-10-11,22,2020-10-11,Baja California Sur,3
3,2020-10-12,112,2020-10-12,Baja California Sur,3
3,2020-10-13,93,2020-10-13,Baja California Sur,3
3,2020-10-14,76,2020-10-14,Baja California Sur,3
3,2020-10-15,95,2020-10-15,Baja California Sur,3
3,2020-10-16,119,2020-10-16,Baja California Sur,3
3,2020-10-17,57,2020-10-17,Baja California Sur,3
3,2020-10-18,23,2020-10-18,Baja California Sur,3
3,2020-10-19,113,2020-10-19,Baja California Sur,3
3,2020-10-20,92,2020-10-20,Baja California Sur,3
3,2020-10-21,103,2020-10-21,Baja California Sur,3
3,2020-10-22,81,2020-10-22,Baja California Sur,3
3,2020-10-23,97,2020-10-23,Baja California Sur,3
3,2020-10-24,58,2020-10-24,Baja California Sur,3
3,2020-10-25,19,2020-10-25,Baja California Sur,3
3,2020-10-26,114,2020-10-26,Baja California Sur,3
3,2020-10-27,95,2020-10-27,Baja California Sur,3
3,2020-10-28,87,2020-10-28,Baja California Sur,3
3,2020-10-29,85,2020-10-29,Baja California Sur,3
3,2020-10-30,66,2020-10-30,Baja California Sur,3
3,2020-10-31,33,2020-10-31,Baja California Sur,3
3,2020-11-01,25,2020-11-01,Baja California Sur,3
3,2020-11-02,86,2020-11-02,Baja California Sur,3
3,2020-11-03,71,2020-11-03,Baja California Sur,3
3,2020-11-04,80,2020-11-04,Baja California Sur,3
3,2020-11-05,74,2020-11-05,Baja California Sur,3
3,2020-11-06,58,2020-11-06,Baja California Sur,3
3,2020-11-07,29,2020-11-07,Baja California Sur,3
3,2020-11-08,24,2020-11-08,Baja California Sur,3
3,2020-11-09,114,2020-11-09,Baja California Sur,3
3,2020-11-10,85,2020-11-10,Baja California Sur,3
3,2020-11-11,76,2020-11-11,Baja California Sur,3
3,2020-11-12,93,2020-11-12,Baja California Sur,3
3,2020-11-13,62,2020-11-13,Baja California Sur,3
3,2020-11-14,31,2020-11-14,Baja California Sur,3
3,2020-11-15,20,2020-11-15,Baja California Sur,3
3,2020-11-16,31,2020-11-16,Baja California Sur,3
3,2020-11-17,88,2020-11-17,Baja California Sur,3
3,2020-11-18,91,2020-11-18,Baja California Sur,3
3,2020-11-19,92,2020-11-19,Baja California Sur,3
3,2020-11-20,71,2020-11-20,Baja California Sur,3
3,2020-11-21,39,2020-11-21,Baja California Sur,3
3,2020-11-22,30,2020-11-22,Baja California Sur,3
3,2020-11-23,101,2020-11-23,Baja California Sur,3
3,2020-11-24,103,2020-11-24,Baja California Sur,3
3,2020-11-25,85,2020-11-25,Baja California Sur,3
3,2020-11-26,97,2020-11-26,Baja California Sur,3
3,2020-11-27,75,2020-11-27,Baja California Sur,3
3,2020-11-28,46,2020-11-28,Baja California Sur,3
3,2020-11-29,31,2020-11-29,Baja California Sur,3
3,2020-11-30,115,2020-11-30,Baja California Sur,3
3,2020-12-01,125,2020-12-01,Baja California Sur,3
3,2020-12-02,108,2020-12-02,Baja California Sur,3
3,2020-12-03,91,2020-12-03,Baja California Sur,3
3,2020-12-04,100,2020-12-04,Baja California Sur,3
3,2020-12-05,46,2020-12-05,Baja California Sur,3
3,2020-12-06,22,2020-12-06,Baja California Sur,3
3,2020-12-07,110,2020-12-07,Baja California Sur,3
3,2020-12-08,118,2020-12-08,Baja California Sur,3
3,2020-12-09,100,2020-12-09,Baja California Sur,3
3,2020-12-10,139,2020-12-10,Baja California Sur,3
3,2020-12-11,118,2020-12-11,Baja California Sur,3
3,2020-12-12,75,2020-12-12,Baja California Sur,3
3,2020-12-13,27,2020-12-13,Baja California Sur,3
3,2020-12-14,150,2020-12-14,Baja California Sur,3
3,2020-12-15,155,2020-12-15,Baja California Sur,3
3,2020-12-16,129,2020-12-16,Baja California Sur,3
3,2020-12-17,138,2020-12-17,Baja California Sur,3
3,2020-12-18,118,2020-12-18,Baja California Sur,3
3,2020-12-19,66,2020-12-19,Baja California Sur,3
3,2020-12-20,26,2020-12-20,Baja California Sur,3
3,2020-12-21,133,2020-12-21,Baja California Sur,3
3,2020-12-22,141,2020-12-22,Baja California Sur,3
3,2020-12-23,126,2020-12-23,Baja California Sur,3
3,2020-12-24,107,2020-12-24,Baja California Sur,3
3,2020-12-25,16,2020-12-25,Baja California Sur,3
3,2020-12-26,91,2020-12-26,Baja California Sur,3
3,2020-12-27,43,2020-12-27,Baja California Sur,3
3,2020-12-28,185,2020-12-28,Baja California Sur,3
3,2020-12-29,211,2020-12-29,Baja California Sur,3
3,2020-12-30,215,2020-12-30,Baja California Sur,3
3,2020-12-31,148,2020-12-31,Baja California Sur,3
3,2021-01-01,35,2021-01-01,Baja California Sur,3
3,2021-01-02,117,2021-01-02,Baja California Sur,3
3,2021-01-03,47,2021-01-03,Baja California Sur,3
3,2021-01-04,209,2021-01-04,Baja California Sur,3
3,2021-01-05,278,2021-01-05,Baja California Sur,3
3,2021-01-06,261,2021-01-06,Baja California Sur,3
3,2021-01-07,269,2021-01-07,Baja California Sur,3
3,2021-01-08,255,2021-01-08,Baja California Sur,3
3,2021-01-09,108,2021-01-09,Baja California Sur,3
3,2021-01-10,62,2021-01-10,Baja California Sur,3
3,2021-01-11,248,2021-01-11,Baja California Sur,3
3,2021-01-12,234,2021-01-12,Baja California Sur,3
3,2021-01-13,198,2021-01-13,Baja California Sur,3
3,2021-01-14,204,2021-01-14,Baja California Sur,3
3,2021-01-15,159,2021-01-15,Baja California Sur,3
3,2021-01-16,63,2021-01-16,Baja California Sur,3
3,2021-01-17,15,2021-01-17,Baja California Sur,3
3,2021-01-18,3,2021-01-18,Baja California Sur,3
4,2020-03-08,1,2020-03-08,Campeche,4
4,2020-03-12,1,2020-03-12,Campeche,4
4,2020-03-14,1,2020-03-14,Campeche,4
4,2020-03-23,1,2020-03-23,Campeche,4
4,2020-03-27,3,2020-03-27,Campeche,4
4,2020-03-29,1,2020-03-29,Campeche,4
4,2020-04-02,2,2020-04-02,Campeche,4
4,2020-04-03,1,2020-04-03,Campeche,4
4,2020-04-05,3,2020-04-05,Campeche,4
4,2020-04-06,3,2020-04-06,Campeche,4
4,2020-04-09,2,2020-04-09,Campeche,4
4,2020-04-10,1,2020-04-10,Campeche,4
4,2020-04-11,5,2020-04-11,Campeche,4
4,2020-04-12,2,2020-04-12,Campeche,4
4,2020-04-13,2,2020-04-13,Campeche,4
4,2020-04-14,4,2020-04-14,Campeche,4
4,2020-04-15,3,2020-04-15,Campeche,4
4,2020-04-16,4,2020-04-16,Campeche,4
4,2020-04-17,3,2020-04-17,Campeche,4
4,2020-04-18,6,2020-04-18,Campeche,4
4,2020-04-19,2,2020-04-19,Campeche,4
4,2020-04-20,5,2020-04-20,Campeche,4
4,2020-04-21,7,2020-04-21,Campeche,4
4,2020-04-22,6,2020-04-22,Campeche,4
4,2020-04-23,7,2020-04-23,Campeche,4
4,2020-04-24,4,2020-04-24,Campeche,4
4,2020-04-25,6,2020-04-25,Campeche,4
4,2020-04-26,8,2020-04-26,Campeche,4
4,2020-04-27,4,2020-04-27,Campeche,4
4,2020-04-28,6,2020-04-28,Campeche,4
4,2020-04-29,8,2020-04-29,Campeche,4
4,2020-04-30,8,2020-04-30,Campeche,4
4,2020-05-01,6,2020-05-01,Campeche,4
4,2020-05-02,11,2020-05-02,Campeche,4
4,2020-05-03,11,2020-05-03,Campeche,4
4,2020-05-04,18,2020-05-04,Campeche,4
4,2020-05-05,9,2020-05-05,Campeche,4
4,2020-05-06,16,2020-05-06,Campeche,4
4,2020-05-07,11,2020-05-07,Campeche,4
4,2020-05-08,14,2020-05-08,Campeche,4
4,2020-05-09,14,2020-05-09,Campeche,4
4,2020-05-10,7,2020-05-10,Campeche,4
4,2020-05-11,24,2020-05-11,Campeche,4
4,2020-05-12,20,2020-05-12,Campeche,4
4,2020-05-13,16,2020-05-13,Campeche,4
4,2020-05-14,12,2020-05-14,Campeche,4
4,2020-05-15,15,2020-05-15,Campeche,4
4,2020-05-16,15,2020-05-16,Campeche,4
4,2020-05-17,15,2020-05-17,Campeche,4
4,2020-05-18,17,2020-05-18,Campeche,4
4,2020-05-19,21,2020-05-19,Campeche,4
4,2020-05-20,24,2020-05-20,Campeche,4
4,2020-05-21,16,2020-05-21,Campeche,4
4,2020-05-22,25,2020-05-22,Campeche,4
4,2020-05-23,17,2020-05-23,Campeche,4
4,2020-05-24,14,2020-05-24,Campeche,4
4,2020-05-25,33,2020-05-25,Campeche,4
4,2020-05-26,36,2020-05-26,Campeche,4
4,2020-05-27,31,2020-05-27,Campeche,4
4,2020-05-28,29,2020-05-28,Campeche,4
4,2020-05-29,20,2020-05-29,Campeche,4
4,2020-05-30,19,2020-05-30,Campeche,4
4,2020-05-31,7,2020-05-31,Campeche,4
4,2020-06-01,38,2020-06-01,Campeche,4
